epoch,accuracy,auc,auc_1,loss,lr,precision,recall,val_accuracy,val_auc,val_auc_1,val_loss,val_precision,val_recall
0,0.7213131189346313,0.7192438840866089,0.5616574287414551,111.37886810302734,0.01,0.6043428778648376,0.7069518566131592,0.2275390625,0.5012609958648682,0.22602739930152893,29347.3984375,0.22602739930152893,1.0
1,0.733635663986206,0.7298088073730469,0.5744810700416565,4302.9990234375,0.01,0.6203059554100037,0.7155080437660217,0.2578125,0.5208070278167725,0.2330978810787201,92303.90625,0.2330978810787201,1.0
2,0.7622239589691162,0.7607381343841553,0.6091048717498779,22002.716796875,0.01,0.6537036895751953,0.7550802230834961,0.8056640625,0.674743115901947,0.43605151772499084,26189.23828125,0.5976331233978271,0.4353448152542114
3,0.7743493914604187,0.7741787433624268,0.6241799592971802,42027.53515625,0.01,0.6673586964607239,0.7735294103622437,0.3544921875,0.5341407060623169,0.23924410343170166,341480.21875,0.24033816158771515,0.8614718317985535
4,0.7608438730239868,0.7605348229408264,0.6072680950164795,99920.265625,0.01,0.6504809856414795,0.759358286857605,0.7724609375,0.5110108852386475,0.24493519961833954,190240.5,0.4444444477558136,0.034632034599781036
5,0.7699132561683655,0.769108235836029,0.6186612844467163,74327.2421875,0.01,0.6625809669494629,0.7660427689552307,0.8232421875,0.642038106918335,0.45226746797561646,270665.8125,0.75789475440979,0.313043475151062
6,0.7571963667869568,0.7566449642181396,0.6028035283088684,136490.796875,0.01,0.6462101936340332,0.7545454502105713,0.783203125,0.5215517282485962,0.28672006726264954,282825.3125,1.0,0.043103449046611786
7,0.7710962295532227,0.7705456614494324,0.6201164722442627,156238.984375,0.01,0.6637413501739502,0.7684491872787476,0.74609375,0.6123644113540649,0.3302363157272339,222014.75,0.42500001192092896,0.3695652186870575
